0,1,2,PERSON_INJURY
-170.9340340314596,36.872146301730204,-23.657780375463396,Killed
-174.95045899509557,57.999762027197754,-10.876521234360865,Killed
-178.96932921078505,32.01526570417505,-7.629410162256746,Killed
-178.94858323817257,22.902622681159983,-19.55281080781263,Killed
-179.96160742283809,77.0683583229689,-1.0325336665331433,Killed
-179.92990432520597,70.9251708248457,-17.97685765703069,Killed
-181.95696817087196,67.03253252819806,-5.951514664927408,Killed
-181.97653343005067,22.02731832538789,-6.55181030912612,Killed
-183.97091870442077,19.995346327205148,-9.544388534603824,Killed
-187.9276440448179,53.90120329092003,-22.86661086480585,Killed
-188.97710466456672,42.072802863145974,-1.740842006584163,Killed
-188.94274593210886,23.890464521791927,-22.58977688848956,Killed
-189.96676575074167,67.09563450295022,-0.9887076744053467,Killed
-189.93979120844367,45.9379239653782,-18.801785661804978,Killed
-190.957330930683,52.01133401164276,-8.828543296675582,Killed
-191.9515185026121,38.96130850764995,-14.718861935698415,Killed
-193.97713728887837,33.060394634375925,-3.674221165510883,Killed
-194.93105320727014,84.98307572627365,-14.155186805939515,Killed
-196.94872535854844,70.02816382171696,-9.028354557096776,Killed
-197.9748383771106,37.547375269207514,-3.716598697096146,Killed
-198.98119962921166,29.08474175246492,-2.674428898609038,Killed
-199.9809847639212,34.07861692065756,-1.6939621166758958,Killed
-202.97549071658062,32.052944332979145,-4.67821983044376,Killed
-202.97445932476188,27.037275498264915,-6.645338184861472,Killed
-204.97548434479756,41.07164562904978,-2.7652029329580716,Killed
-204.95270973442354,9.90847436068573,-20.495767994816266,Killed
-204.94275185143746,30.915469832137823,-20.674060608604634,Killed
-206.98520314373488,29.091195826435698,-0.660116970631727,Killed
-206.9741411938365,52.10329003339482,-0.891102869808967,Killed
-206.95986432763962,43.02528589705811,-9.812113522946115,Killed
-208.97546935102068,32.05572809610082,-4.690855199204077,Killed
-209.95969524789152,39.00545265098737,-10.760394203726786,Killed
-209.9525257522101,40.99273062578837,-13.801906785084803,Killed
-210.940603828348,23.892169426871703,-23.635506491674995,Killed
-211.93269732893788,47.90790285810315,-21.839197371331164,Killed
-212.9803480983435,31.076211882223784,-2.6946821900244204,Killed
-212.95532630966616,77.05624713625653,-4.1014430411238285,Killed
-212.94483916249192,56.977062897809034,-13.924333376523286,Killed
-214.9300606627236,91.00197352933644,-13.250468921323431,Killed
-216.93783124164625,28.89436508313829,-23.683653617319237,Killed
-218.93833530002456,35.92600911680467,-21.774737510281412,Killed
-219.9841905497332,23.080252056081964,-2.6392160589565203,Killed
-220.9855059766789,20.0960448805974,-2.642985973865039,Killed
-220.9627650844637,54.06556880718112,-5.936651383749651,Killed
-221.95064698218386,44.98121460984615,-13.836441294974785,Killed
-224.96180131033046,35.01145027886914,-10.75379762264243,Killed
-225.98170793263833,29.08317755644034,-2.7104478714917986,Killed
-226.9801944818852,27.074520672466313,-3.6887538783467817,Killed
-228.91395930062075,89.93862131932768,-21.270098765020208,Killed
-232.98837567166748,18.09601434306534,-1.6207640735917161,Killed
-232.97178293955287,23.03368758481048,-8.666054792359944,Killed
-235.9872933730959,26.105387928670837,-0.7056405691144373,Killed
-235.954945718921,5.948869773446362,-20.552603461860883,Killed
-235.92176278188234,69.9321164852192,-22.10711173572779,Killed
-237.9409348147192,51.970977190528046,-16.947170553545536,Killed
-238.95073597398832,61.04100444461588,-10.039030500059663,Killed
-238.94490310714363,69.03259821936041,-11.108707157931793,Killed
-238.947273390128,34.95678233137863,-17.78193400972777,Killed
-239.93647042979384,43.94544676429624,-20.889639285251715,Killed
-240.97137526052197,45.07948033778772,-3.8745809496091743,Killed
-242.98490822387936,21.090134275145292,-2.6655299234954706,Killed
-242.96794117553864,43.07844987747335,-5.891598589704072,Killed
-244.94837693692102,62.034687826785955,-11.058800874030311,Killed
-246.94491140361544,51.9846534631706,-14.942455033988848,Killed
-247.9725708774618,42.08107901778727,-3.857985135320309,Killed
-249.98765783327013,19.09205736799648,-1.6665464481465178,Killed
-249.93675560100013,47.943553576839385,-19.91776725726596,Killed
-249.92467490001,67.94937764014968,-21.120602097638102,Killed
-252.95155504219815,25.961954022147857,-17.73547850196598,Killed
-253.98412276545773,28.104527480447135,-1.761468541114294,Killed
-253.9840395082548,19.087688198478258,-3.6750560843683107,Killed
-253.9471289451276,73.0552973490768,-9.173869217254468,Killed
-253.95354953335178,56.032132474729366,-9.996943175778844,Killed
-253.94373897391156,37.4571491796155,-18.861583502831326,Killed
-260.94437484715564,70.02463207534656,-11.128680456901742,Killed
-261.94114240632246,21.916109451669087,-23.715781793813715,Killed
-262.9433817040291,72.02455615135511,-11.150042377605002,Killed
-263.96219414298486,34.030092472147516,-10.825548208734702,Killed
-267.97554256557186,23.059149143410565,-6.743244299101334,Killed
-267.9327932444053,43.92596249856923,-22.927772052981236,Killed
-269.97876093370127,38.125822781280306,-1.9000800490790835,Killed
-270.93250281463634,90.03721841114698,-12.357681874928593,Killed
-270.9468589211837,22.945793658502897,-20.743232743204914,Killed
-270.94066991847774,30.951827946666068,-21.83966213521643,Killed
-274.9890498222318,16.105933362759817,-1.692170601679396,Killed
-274.97670492348976,39.10511517310891,-2.8997304610453316,Killed
-274.95693561037854,32.008918165699,-13.831026794998355,Killed
-276.9285232644183,81.00696057144955,-16.29171214755376,Killed
-278.97993854501675,40.124000689528906,-0.9101080268615812,Killed
-279.9695050692975,62.123822940598416,-1.1111618620268453,Killed
-279.9765046591297,38.10591770374587,-2.8898017041195243,Killed
-279.9424942141404,95.09116504087635,-6.420511357493639,Killed
-282.9553609583281,17.992910744544194,-17.750811344234332,Killed
-283.9801721303435,35.13126449942816,-1.901331115614074,Killed
-283.96973635586323,32.06630872818555,-7.856602243759473,Killed
-284.9282889991029,65.95635922869708,-20.157876839653827,Killed
-285.9363203822416,35.93500820242345,-22.887586942755323,Killed
-286.9494189357407,68.07273862129998,-9.199709139790738,Killed
-287.9804070427575,30.11058600895562,-2.8370282053826505,Killed
-287.93175741206653,65.97550259636016,-18.14891138812182,Killed
-287.9266321013001,55.93364898895696,-23.069128264808736,Killed
-289.970398786032,42.09324797872945,-4.945300801614253,Killed
-289.95203521981813,24.981549750598823,-17.800560721329365,Killed
-289.94047800938586,21.92002473523392,-23.77646114598472,Killed
-290.9736590219455,27.09400640612727,-6.849812601630398,Killed
-290.93772107038717,54.97965277062902,-18.07177046219512,Killed
-291.96360371637553,39.0771208648028,-8.957344081118505,Killed
-294.9455210145169,51.00818656360576,-15.037920754937772,Killed
-295.96232913117666,63.11936214079617,-4.172458607237293,Killed
-295.9700349432496,43.110736819430976,-4.997210772020232,Killed
-295.9355700542967,32.94573632035903,-23.908514082388614,Killed
-296.9568372856827,1.9757670990568241,-20.641726550500092,Killed
-300.929559477236,57.971770389557044,-21.13653039636394,Killed
-301.964031626275,51.10365828186999,-6.0785637162944575,Killed
-301.97130220362646,2.037988137832547,-13.651245858620229,Killed
-304.9801898235421,34.1185729854757,-1.9111578687591497,Killed
-305.964566418322,24.042239155055395,-11.82356658720158,Killed
-306.9545838969958,58.064878960122016,-9.127609507762411,Killed
-308.93661640660537,69.02758929624238,-15.250063103867694,Killed
-312.95622166212803,46.0519415993856,-11.031864622238942,Killed
-313.93211175119865,78.03176451346361,-15.340279528292113,Killed
-314.9728158866402,33.11214720781748,-5.949624587484676,Killed
-317.9856190936153,28.14399427001848,-0.8858744128436614,Killed
-317.9656372906743,56.13049354286991,-4.157686116920667,Killed
-317.9705777825906,37.59863980419092,-5.992610106959371,Killed
-319.94777781703294,80.10154820186732,-7.368865494668255,Killed
-98.97108894815425,37.995818275386696,-5.526744988795646,Injured
-232.9635963143276,21.99792811688794,-12.65555047013688,Injured
-117.95628599403157,49.95895454883331,-9.662243011979218,Injured
-100.96084026931779,35.94544661094232,-10.510379644044857,Injured
-221.97201270277978,55.08729081771354,-0.927719924305368,Injured
-49.96130571376093,18.89594111317998,-14.24963866226249,Injured
-108.9412959941478,29.86202765027258,-21.469311192645453,Injured
-177.94147366684535,49.92631763411613,-16.789452438300867,Injured
-18.93784974367481,74.88573154457619,-12.682155260044532,Injured
-160.92973174905165,56.88351050062194,-20.81546956632857,Injured
-302.93779316146924,31.943710977241555,-22.886598913719016,Injured
-111.96121505624788,14.914827670001772,-15.34215601438542,Injured
-163.95706714091193,22.931377913991305,-15.532739018834244,Injured
-166.96997875867584,-0.05481190264725529,-14.333550972384277,Injured
-314.9429415752691,64.03380318483255,-13.189503775625877,Injured
-263.9633850040329,8.978743715873554,-15.61104365210348,Injured
-240.9385387941342,42.931746144466224,-19.858665959930143,Injured
-200.94510187852222,42.946749994439394,-16.769783994215032,Injured
-208.9629620358197,13.962988007871768,-14.540625834138641,Injured
-311.9652086605308,48.094224512640544,-6.046506539539205,Injured
-248.9394236433846,27.911491844796814,-22.74626674033523,Injured
-175.94705088654527,29.909347068327627,-18.615588816722642,Injured
-106.96048392952481,19.913061264440355,-14.381265835286927,Injured
-179.95765349774618,20.93898524430296,-15.542990373738334,Injured
-119.961416754714,18.926927066765764,-14.39394936952459,Injured
-241.93758507785864,53.97345716145273,-17.98571530431265,Injured
-221.94843811596854,52.99150840201103,-12.90258913018821,Injured
-144.94907441813487,30.913172428256185,-17.551240572318044,Injured
-145.96312389298592,18.949985974633154,-13.45106774200086,Injured
-243.96754190914,28.030662673932717,-9.74172035568406,Injured
-33.9629133959288,19.897527191958776,-13.225275014090668,Injured
-51.98259170511816,21.9825500471795,-3.284627810679581,Injured
-69.95011582512396,36.88600489174739,-15.450430897911026,Injured
-204.96103081897323,34.99386984496452,-10.715098705018384,Injured
-276.9599292456431,46.05280656468454,-8.955956535414543,Injured
-55.9480435968297,37.87755122095766,-16.42849230819652,Injured
-314.94453587992825,18.94915942652814,-22.806613980825695,Injured
-180.94900561828536,69.00597313721735,-8.957356525930374,Injured
-59.94979523227006,25.863878585922553,-18.341566975700395,Injured
-211.93616623200722,34.89210156631534,-22.72841602638656,Injured
-151.9547411183043,22.91713276056383,-16.4984742535122,Injured
-117.94593532387893,49.92682501553597,-14.662762471648888,Injured
-92.9568596170503,1.8546167786538754,-20.195349573669986,Injured
-126.95870703936062,31.940067619975576,-12.527693735220769,Injured
-213.9409147752138,22.891361165267874,-23.632593371940402,Injured
-257.95330130491885,25.974330875333607,-16.741824560262014,Injured
-229.98393939571693,27.092416888710186,-1.6939795052596893,Injured
-196.9277951119912,69.92568210199208,-18.997957327619545,Injured
-249.955213923599,53.028702943457894,-9.968253111570409,Injured
-135.96747623629278,26.980913163580684,-9.500233423817779,Injured
-184.9831239936594,33.09713621453639,-0.6852851796436691,Injured
-313.96623652130774,29.06239914631333,-9.882605523008435,Injured
-13.962413779211335,42.93824486981002,-8.409548009315767,Injured
-229.97735065723973,24.056993150351882,-5.666450446554297,Injured
-250.94956295668405,37.457176687615735,-15.832020610983536,Injured
-186.96164955894076,20.96047340332391,-13.558168056865794,Injured
-104.94244874536125,31.867149953022206,-20.476288715495805,Injured
-114.97066098740251,19.962489843684708,-9.398358396401795,Injured
-200.96958106504104,48.06020685759742,-3.8146032078422656,Injured
-70.9408397629346,47.877551782573406,-17.547815575448467,Injured
-290.94900507283467,25.973436662631613,-18.814217815336768,Injured
-215.94954644970502,51.00444805247795,-12.90741363609285,Injured
-197.954525901497,35.963030419807595,-13.709659175288902,Injured
-94.95721611812367,19.89763864927534,-16.359538949494876,Injured
-82.94299124703801,25.841294771603692,-21.38506252224963,Injured
-4.952001313353195,20.840937171293103,-18.17540224698666,Injured
-232.9471060353733,38.96097908659701,-16.801551855228254,Injured
-267.9612341667577,27.02638486913188,-12.801294007350965,Injured
-202.9570558337595,10.924519436819041,-18.515516104622773,Injured
-286.9632229284649,8.990514235986124,-15.658431463326275,Injured
-29.959957614963717,38.91865210874346,-10.383343035007641,Injured
-113.94369800327904,67.948245384223,-11.817178214641888,Injured
-243.96151707290332,47.04741964337446,-7.898468126775281,Injured
-63.95753455232248,47.943047169510756,-9.531886908168998,Injured
-176.97417151926118,1.9733466145486354,-12.377868605885492,Injured
-287.98187755688997,5.060700831728717,-7.6264830119365685,Injured
-111.93366132316542,45.87504131867014,-21.645300008761247,Injured
-221.94637382382223,67.00566290370585,-11.032052860597638,Injured
-296.9806740845853,29.11645718166363,-2.852303757121118,Injured
-294.95296255117677,8.948563728861291,-20.674467806093574,Injured
-286.94460463806826,34.97132293636031,-18.88228824619758,Injured
-270.96117964650193,21.99982043071986,-13.73899955712778,Injured
-142.92610471391984,55.85937693202108,-22.77020282597011,Injured
-249.98342501033216,23.085284822770042,-2.7073620693483518,Injured
-244.96489849311,53.07361433131616,-4.952901119262624,Injured
-95.95517030200634,21.89307626115304,-16.37760638900802,Injured
-141.9878303636063,20.066066060114775,-1.478623233328435,Injured
-296.9520759100562,58.05155208082052,-10.101914354280785,Injured
-52.9551848132346,30.88702308351225,-14.367474072708536,Injured
-83.93548674132316,66.89042395092766,-15.743188141173425,Injured
-107.95433159119288,27.90665898157116,-15.454725471967988,Injured
-314.9486597802798,65.07563042067795,-10.231754509536383,Injured
-233.98187185780978,23.071164680413503,-3.6804354073469563,Injured
-194.945904649487,61.97711151728134,-11.930054179726612,Injured
-147.99315969384244,13.080378289525532,-0.43606851735259555,Injured
-169.97831003606555,26.03929829973182,-4.560392556549898,Injured
-278.9579750770257,23.994822409675844,-14.775016791742669,Injured
-168.96430626221445,24.995164708078736,-11.58357268656111,Injured
-3.975670774220356,27.952542172242783,-5.236237775294044,Injured
-13.95792297480414,20.86192550976779,-15.19877383990759,Injured
-217.95178687778926,30.953944329866776,-16.714641977483346,Injured
-298.9455690459844,19.940774979922693,-21.77711586108614,Injured
-254.96300770366648,19.00031671835115,-13.672748872625158,Injured
-69.96540412145877,26.930852097468044,-10.366236064615407,Injured
-69.93739347267481,29.840434179894896,-23.41851261519398,Injured
-166.95402822412456,45.974849500884005,-11.7320511819458,Injured
-236.94714568231777,25.948416776827877,-19.723803587097983,Injured
-265.961586488332,23.00555021974853,-13.745199263486807,Injured
-12.948439748948397,25.832869282226117,-19.247314959810573,Injured
-14.952957416146745,27.87649547449767,-16.28955867559385,Injured
-164.94900843733498,26.928862697219014,-18.58892738156989,Injured
-182.9732560501495,5.976424089762563,-11.419151041656347,Injured
-317.97334355887824,27.090555959724263,-6.873973772149137,Injured
-162.98036823972254,40.06926803478338,-0.6779684558675669,Injured
-56.950800258092684,31.880669935956817,-16.377190073388498,Injured
-225.9569126362932,22.968294555162494,-15.649449961666356,Injured
-279.93405908575784,43.94069096305293,-21.9435425584829,Injured
-275.948343350212,19.949099058458533,-20.73284902835885,Injured
-117.93188584386368,44.873325966725304,-22.648688818721794,Injured
-287.94360251466435,25.942541703831086,-21.816936370556615,Injured
-204.98052971638432,35.08020138766767,-1.7156792980564215,Injured
-289.95607295535854,24.000850461799846,-15.792693941358797,Injured
-122.93946104192219,33.88220167843367,-21.564634659100463,Injured
-70.96567638990633,26.93859661154332,-10.365505034237792,Injured
-294.94211512260864,30.949443336643526,-20.86803075070052,Injured
-237.98244201251106,35.10469123451894,-0.7880987967635597,Injured
-249.93122207717752,44.91053363622727,-22.89621791654218,Injured
-13.94096672821864,22.79949916814747,-23.209882058135204,Injured
-269.9393522169698,29.927568504905025,-22.807757072717468,Injured
-48.97705033783095,15.950315956192068,-7.229109908302634,Injured
-304.92744317696724,61.95827784000494,-21.15069966783164,Injured
-87.94160310225871,20.834839096667288,-23.34494510567269,Injured
-192.9740482414623,27.03203670970131,-6.622443829540622,Injured
-179.94040481838425,40.90990760660128,-19.716776598121005,Injured
-212.96314526691776,21.98261134582169,-12.620363751723671,Injured
-204.95914979502132,0.9158846027289691,-19.418092445549092,Injured
-248.94578749884198,27.936438715465375,-19.744530983103076,Injured
-316.96837183788244,7.019978571243404,-13.703659211158127,Injured
-281.95435999786196,45.0278008629315,-11.957952784126144,Injured
-131.93958423358958,54.91312495258446,-16.73454236371171,Injured
-261.96791020924184,42.0639813033457,-5.89482561212074,Injured
-202.93821634217082,35.904261248718136,-21.714338603949667,Injured
-30.950349347157793,61.919546021921576,-9.592352999462776,Injured
-237.94920871900703,46.992017876999086,-13.885228662207034,Injured
-203.9452577434138,24.90649429630712,-20.627612788772804,Injured
-251.9616429835453,30.016404984966766,-11.766842706696057,Injured
-135.94051744977642,34.87289335494289,-20.57103786962379,Injured
-132.98781644606544,23.0487470039199,-0.4644550054077815,Injured
-130.94768824101354,20.88149431990941,-20.436693940530084,Injured
-130.94843882707033,18.871722822749437,-20.421584266448356,Injured
-171.94334173510356,71.98386813111905,-10.964548136057077,Injured
-118.98935695054115,20.041631387596016,-0.4077272060999173,Injured
-99.93546078974553,33.83724014994004,-23.483937136748278,Injured
-130.94264022904295,22.86258224516475,-22.451596967431723,Injured
-20.967379445463624,40.94871687680151,-6.380918113381867,Injured
-274.94291276592065,30.94690764154652,-20.828412871011533,Injured
-31.956908213763207,15.875006779519527,-17.218970077427745,Injured
-75.94512413861457,34.87203403719953,-18.444816144633528,Injured
-316.95466172159763,31.021724123922052,-14.909744259042395,Injured
-158.95083950987458,56.99556024940774,-10.839523685817193,Injured
-303.9276063968824,69.97483344448798,-19.22063178399003,Injured
-235.94659047492902,57.011806357300586,-12.99945438911042,Injured
-269.94392640083174,66.0352172670566,-12.144017355882848,Injured
-36.950482895055636,42.886993336721396,-14.44317990436892,Injured
-217.9787148637176,33.068591237792006,-2.7281753493911847,Injured
-182.9322318701346,48.89352135298557,-21.793998997555835,Injured
-208.95628350733745,19.945568764821004,-16.58628212372731,Injured
-231.93014432566525,64.94361728601436,-19.027406706551613,Injured
-240.94491951219786,38.95620905357382,-17.821778922800707,Injured
-203.9427022032711,78.02340807339037,-10.1168630659709,Injured
-42.94189496620577,37.34639525877333,-19.42231131807085,Injured
-247.99001077737412,19.109813621343616,-0.6601218338152346,Injured
-60.9803858545875,8.95484634837831,-7.1948868487390945,Injured
-183.95323378504972,47.980753202465394,-11.790538506536533,Injured
-300.9323257541839,68.99012178767558,-17.202111623464308,Injured
-68.93546603911636,37.832041807320024,-22.453920451199142,Injured
-182.92536356360682,54.87421226449131,-23.847064487595755,Injured
-283.9287518978862,58.95046512717469,-21.08492463861009,Injured
-28.947970441373645,28.842003120271706,-18.298092171679073,Injured
-81.93417641827618,41.83872153602467,-22.52623634909515,Injured
-275.9430018751286,50.99221702950807,-15.998938580824897,Injured
-241.9603082506941,24.990892171636723,-13.712568385925655,Injured
-88.93992541436674,36.877454546769776,-20.519748777989875,Injured
-104.97242614194691,43.00555156161612,-3.586912588470453,Injured
-168.93994889729055,61.94824769728715,-14.870823878684838,Injured
-301.9849031291261,20.111272455478495,-2.7874759998853977,Injured
-232.96443370601588,20.017476108967884,-12.67201751937616,Injured
-186.99083890856048,18.081424170150633,-0.5364136333014354,Injured
-148.9449653840654,59.948580863017675,-12.819383905446259,Injured
-309.94615766581893,57.0221939759494,-13.122670619648405,Injured
-252.95195658053277,36.98973018201184,-14.827206604845022,Injured
-43.942384198871984,19.81287647654536,-23.242161818940644,Injured
-223.9537486966985,20.94967676012772,-17.62974321174324,Injured
-186.95560999187947,29.95941428142194,-14.629483546262492,Injured
-218.96758745393115,61.10122857232978,-1.9991510501269194,Injured
-284.94054518796577,56.99127953526909,-16.075502000490296,Injured
-258.96561701815165,43.06215333336328,-6.894765252187763,Injured
-232.93603283685835,56.954021652014426,-17.961855739986667,Injured
-76.96292516892778,53.98245108233014,-5.61194820611584,Injured
-99.98636523891668,27.040843412956367,-0.4226681891805413,Injured
-216.94990642049024,33.95511974665233,-16.732743940276507,Injured
-158.93153882794996,61.89926324243321,-18.854321587116036,Injured
-226.95775848878654,8.960156491325003,-18.563377667434,Injured
-61.96240405658377,54.976560999556675,-5.589113287694614,Injured
-159.95488083155803,18.92010179950723,-17.477577282764408,Injured
-161.9498390486941,53.96369379815715,-11.793738618563916,Injured
-303.97924820199785,27.10282517048844,-3.853539988420872,Injured
-305.9670048794226,36.085579801478104,-7.954463626922443,Injured
-211.92113862164464,65.88870880087295,-22.9985135551517,Injured
-248.9357269125217,37.40429962789788,-22.827755718162663,Injured
