0,1,PERSON_INJURY
-0.9816222976895074,36.99403327970894,Injured
-0.9890149405775127,21.994343274123807,Injured
-0.9790301886874883,43.008465444351756,Injured
-0.966114344564269,67.9844804276387,Injured
-0.9889463718751645,21.995245124759375,Injured
-0.9879700764457775,24.012622115650895,Injured
-0.9873736155959558,25.993396064776647,Injured
-0.9683692362988287,59.98216787553928,Injured
-0.9819447025776094,31.997694394445183,Injured
-0.9884691449423446,19.003182513287143,Injured
-0.9743148737945719,47.99942778579783,Injured
-0.9881857506190435,20.00140669432059,Injured
-0.9831097312430557,28.976295825028373,Injured
-0.9683590540567963,58.976327785327335,Injured
-0.9833625773188555,24.977313690955746,Injured
-0.9657941766248659,60.991260957649025,Injured
-0.9794340516872784,32.97684696496178,Injured
-0.9829820897899297,25.976878779236113,Injured
-0.9785447705648038,34.975389118915494,Injured
-0.9776363300431795,32.966030386960746,Injured
-0.981757829972804,23.968819335278397,Injured
-0.9799942699809228,26.960086241868634,Injured
-0.9635872658478628,56.949419591315326,Killed
-0.9623484081786843,59.95911029880528,Killed
-0.9752050560273365,32.9518739074319,Injured
-0.9728715765464847,37.959819236238836,Injured
-0.980882974257465,20.95080294487569,Injured
-0.9778776888865492,28.959076003791225,Injured
-0.9770119326029036,29.957342790281565,Injured
-0.9772458056850496,28.959660650214612,Injured
-0.9808782916878925,20.95056690626056,Injured
-0.9759470686787405,26.942531537817487,Injured
-0.9738721533168877,31.949046626125657,Injured
-0.9688725361372583,41.94880447286828,Injured
-0.975803609564335,26.941438457513872,Injured
-0.9648059197031694,49.949768416722975,Injured
-0.966937249985177,44.941190556938565,Injured
-0.979850721587013,19.963582778703028,Injured
-0.9775374287280683,23.951184849223118,Injured
-0.9726547126042968,33.950376952522824,Injured
-0.9779024561949314,22.942701863146254,Injured
-0.9715198898666976,36.94860984978282,Injured
-0.9772928162993844,23.94300898450646,Injured
-0.9755591720847645,27.9410691286739,Injured
-0.9667569422724092,41.94110091107695,Injured
-0.9726162016209349,29.942070387117305,Injured
-0.9661958826732351,42.942462473507284,Injured
-0.9716147223292482,31.94209865483226,Injured
-0.9721757819284222,30.940737092401932,Injured
-0.9765397634271313,21.943085037746126,Injured
-0.9761979711137326,21.935023367147327,Injured
-0.9724451605901724,29.93583046764025,Injured
-0.9781516890264113,17.93680964974084,Injured
-0.9690016517649364,32.93294826876558,Injured
-0.9663835537687633,38.9306033038341,Injured
-0.9569419975412,57.93068672765199,Injured
-0.9710049799283675,28.93325597529958,Injured
-0.9641980044341633,42.93226538469329,Injured
-0.9522095934196315,67.94668781376159,Injured
-0.9621658491916564,46.931817213385166,Injured
-0.9706604185037975,25.92289883283084,Injured
-0.9429422294822932,77.91211811986999,Injured
-0.9512677829596372,60.913301697205476,Injured
-0.9515305333535767,56.90334421786934,Injured
-0.9585417578448864,37.895937257637236,Injured
-0.9495635892853367,55.89673667359314,Injured
-0.9652224229907599,20.890014739271468,Injured
-0.962802571705412,24.905303697213554,Injured
-0.9604592508920073,20.872077928764572,Injured
-0.9370011568195451,63.85191517088586,Injured
-0.9542108157065867,29.86146100719107,Injured
-0.9519535002699686,29.852940203106435,Injured
-0.9653922874878803,1.8479233137877422,Injured
-0.9384293411536462,56.843228853369006,Injured
-0.9480482941022107,37.852825527698364,Injured
-0.9554433482378758,17.836664218033473,Injured
-0.945077004250875,39.85923431034296,Injured
-0.9354445848708447,60.842906856566,Injured
-0.9478067178938718,33.84532011195915,Injured
-0.9330084807971024,64.85784995419073,Injured
-0.9489373611903307,31.86256935754353,Injured
-0.9500577081926005,24.838734834376133,Injured
-0.9390169875655535,46.828466737235814,Injured
-0.9340968495593172,57.85229000602439,Injured
-0.9507705036308709,23.85389552668906,Injured
-0.9464500734000741,32.8409043137013,Injured
-0.946860014184253,27.84519338483046,Injured
-0.9510687762161572,18.84668606644189,Injured
-0.9435882961892483,35.82678700273159,Injured
-0.9429143903093569,34.81979319089105,Injured
-0.9505011880154145,19.82894169391228,Injured
-0.9502415246253152,15.809878600762252,Injured
-0.9441528157489818,27.812492267539092,Injured
-0.9445784816165944,27.819855499521424,Injured
-0.9438414591749754,28.80984480148209,Injured
-0.9478001665634295,20.80947465241211,Injured
-0.9501958095979587,16.832622349752064,Injured
-0.9429867049220576,30.824253413053246,Injured
-0.9368591391781863,43.81800620575508,Injured
